user_id,item_id,date
32134,543203,2015-07-02
32134,447963,2015-07-02
32134,715153,2015-07-02
32134,504597,2015-07-02
32134,872302,2015-07-02
32134,541368,2015-07-02
32134,9116,2015-07-02
32134,123077,2015-07-02
32134,541368,2015-07-02
32134,562532,2015-07-02
32134,504597,2015-07-02
32134,123077,2015-07-02
32134,147586,2015-07-02
32134,334491,2015-07-02
32134,808381,2015-07-03
32134,590712,2015-07-03
32134,104247,2015-07-03
32134,3001,2015-07-03
32134,154186,2015-07-03
32134,210875,2015-07-03
32134,79862,2015-07-03
32134,13979,2015-07-03
32134,280750,2015-07-03
32134,76228,2015-07-03
32134,1020272,2015-07-03
32134,3001,2015-07-03
32134,434368,2015-07-03
32134,946071,2015-07-03
32134,887640,2015-07-03
32134,300753,2015-07-03
32134,789972,2015-07-03
32134,242025,2015-07-03
32134,946071,2015-07-03
32134,699175,2015-07-03
32134,8380,2015-07-04
32134,39944,2015-07-04
32134,613470,2015-07-04
32134,39944,2015-07-04
32134,1021943,2015-07-04
32134,411116,2015-07-04
32134,597305,2015-07-04
32134,735104,2015-07-04
32134,585898,2015-07-04
32134,541368,2015-07-04
32134,728351,2015-07-04
32134,625783,2015-07-05
32134,845533,2015-07-05
32134,709328,2015-07-05
32134,3001,2015-07-05
32134,709328,2015-07-05
32134,642597,2015-07-05
32134,406710,2015-07-05
32134,709328,2015-07-05
32134,20517,2015-07-05
32134,860102,2015-07-05
32134,547014,2015-07-05
32134,220058,2015-07-05
32134,547014,2015-07-05
32134,136919,2015-07-05
32134,104247,2015-07-05
32134,933386,2015-07-05
32134,709328,2015-07-05
32134,699175,2015-07-05
32134,948010,2015-07-05
32134,709328,2015-07-05
32134,524622,2015-07-05
32134,707479,2015-07-05
32134,406710,2015-07-05
32134,883500,2015-07-06
32134,1047704,2015-07-06
32134,607108,2015-07-06
32134,319557,2015-07-06
32134,973804,2015-07-06
32134,236364,2015-07-06
32134,71413,2015-07-06
32134,319155,2015-07-06
32134,677958,2015-07-06
32134,538041,2015-07-06
32134,422167,2015-07-06
32134,33559,2015-07-06
32134,387136,2015-07-06
32134,3998,2015-07-06
32134,541368,2015-07-06
32134,709328,2015-07-06
32134,688203,2015-07-06
32134,1047704,2015-07-06
32134,541368,2015-07-06
32134,766299,2015-07-06
32134,973804,2015-07-06
32134,3998,2015-07-06
32134,724479,2015-07-06
32134,101007,2015-07-06
32134,17399,2015-07-06
32134,715092,2015-07-06
32140,428871,2015-07-02
32140,60323,2015-07-02
32140,1023538,2015-07-02
32140,799025,2015-07-02
32146,447395,2015-07-06
32146,447395,2015-07-06
32146,447395,2015-07-06
32179,267735,2015-07-01
32179,267735,2015-07-01
32179,96440,2015-07-02
32179,816364,2015-07-02
32179,87406,2015-07-02
32179,988818,2015-07-07
32179,330455,2015-07-07
32179,175848,2015-07-07
32179,304010,2015-07-07
32179,330455,2015-07-07
32179,230313,2015-07-07
32179,330455,2015-07-07
32179,495593,2015-07-08
32179,831398,2015-07-08
32179,532395,2015-07-08
32206,534905,2015-07-02
32206,534905,2015-07-02
32206,333822,2015-07-02
32206,1086030,2015-07-02
32206,534905,2015-07-02
32206,333822,2015-07-02
32206,333822,2015-07-02
32206,854373,2015-07-05
32206,813848,2015-07-05
32206,813848,2015-07-05
32206,326588,2015-07-05
32206,1028737,2015-07-06
32206,326588,2015-07-06
32206,528673,2015-07-06
32206,534905,2015-07-06
32212,687592,2015-07-03
32212,327989,2015-07-03
32212,631714,2015-07-03
32212,631714,2015-07-03
32212,687592,2015-07-03
32212,25227,2015-07-03
32212,631714,2015-07-08
32212,631714,2015-07-08
32227,386565,2015-07-01
32227,386565,2015-07-01
32227,948944,2015-07-01
32227,386565,2015-07-02
32227,301283,2015-07-02
32251,779043,2015-07-06
32251,847549,2015-07-06
32254,541747,2015-07-04
32254,541747,2015-07-04
32254,582836,2015-07-04
32254,735739,2015-07-04
32254,111703,2015-07-04
32254,735739,2015-07-04
32254,541747,2015-07-04
32254,111703,2015-07-04
32254,345689,2015-07-04
32254,1003421,2015-07-04
32254,541747,2015-07-04
32254,541747,2015-07-04
32254,541747,2015-07-04
32254,124507,2015-07-04
32254,124507,2015-07-04
32254,241033,2015-07-04
32254,147835,2015-07-04
32254,541747,2015-07-04
32254,488696,2015-07-04
32254,111703,2015-07-04
32254,860756,2015-07-04
32254,111703,2015-07-04
32254,865940,2015-07-04
32254,541747,2015-07-04
32254,530162,2015-07-04
32254,789951,2015-07-04
32254,124507,2015-07-04
32254,541747,2015-07-04
32254,124507,2015-07-04
32254,541747,2015-07-04
32254,345689,2015-07-04
32254,541747,2015-07-05
32254,682779,2015-07-05
32269,327863,2015-07-06
32269,327863,2015-07-06
32269,327863,2015-07-06
32269,327863,2015-07-06
32284,524383,2015-07-08
32284,678087,2015-07-08
32290,415583,2015-07-04
32290,573087,2015-07-04
32290,741814,2015-07-04
32290,573087,2015-07-04
32290,156415,2015-07-04
32290,578524,2015-07-04
32290,228130,2015-07-04
32290,546674,2015-07-04
32290,255918,2015-07-04
32290,13911,2015-07-04
32305,959668,2015-07-06
32305,56099,2015-07-06
32332,1092983,2015-07-07
32332,951349,2015-07-07
32332,951349,2015-07-07
32335,904940,2015-07-01
32335,904940,2015-07-01
32335,904940,2015-07-01
32335,87851,2015-07-05
32335,541848,2015-07-05
32335,205396,2015-07-05
32344,19674,2015-07-03
32344,254324,2015-07-03
32344,669524,2015-07-03
32344,669524,2015-07-03
32344,6322,2015-07-03
32344,669524,2015-07-03
32392,622676,2015-07-01
32392,622676,2015-07-01
32401,645232,2015-07-02
32401,105298,2015-07-02
32401,911635,2015-07-02
32401,898704,2015-07-02
32440,712637,2015-07-02
32440,876343,2015-07-02
32440,182119,2015-07-02
32440,712637,2015-07-02
32440,876343,2015-07-03
32440,876343,2015-07-03
32440,182119,2015-07-03
32440,602750,2015-07-03
32440,182119,2015-07-03
32440,182119,2015-07-03
32440,365594,2015-07-03
32443,306730,2015-07-01
32443,306730,2015-07-01
32443,947957,2015-07-01
32443,30879,2015-07-01
32443,802166,2015-07-01
32443,863729,2015-07-01
32443,973285,2015-07-01
32443,802166,2015-07-01
32443,992864,2015-07-01
32443,86689,2015-07-01
32443,832767,2015-07-01
32443,11002,2015-07-01
32443,460591,2015-07-02
32443,237022,2015-07-02
32443,570714,2015-07-02
32443,237022,2015-07-04
32443,425261,2015-07-04
32443,237022,2015-07-04
32443,443436,2015-07-06
32443,152054,2015-07-06
32443,152054,2015-07-06
32443,948358,2015-07-06
32443,152054,2015-07-06
32443,416820,2015-07-06
32443,201554,2015-07-06
32443,152054,2015-07-06
32443,152054,2015-07-06
32443,352566,2015-07-06
32443,800613,2015-07-06
32443,299200,2015-07-06
32443,152054,2015-07-06
32443,226308,2015-07-06
32443,416820,2015-07-06
32443,152054,2015-07-06
32443,978054,2015-07-06
32443,595869,2015-07-06
32443,152054,2015-07-07
32443,409940,2015-07-07
32443,152054,2015-07-07
32443,152054,2015-07-07
32443,152054,2015-07-07
32443,152054,2015-07-07
32443,152054,2015-07-07
32446,458565,2015-07-07
32446,412400,2015-07-07
32446,458565,2015-07-07
32446,458565,2015-07-07
32446,458565,2015-07-07
32461,510343,2015-07-01
32461,552469,2015-07-01
32464,429619,2015-07-04
32464,976185,2015-07-04
32464,420788,2015-07-04
32464,319577,2015-07-04
32464,272859,2015-07-04
32464,1003244,2015-07-04
32485,96578,2015-07-01
32485,25227,2015-07-01
32485,97208,2015-07-05
32485,530162,2015-07-05
32485,1037364,2015-07-08
32485,937104,2015-07-08
32485,116889,2015-07-08
32485,446232,2015-07-08
32485,405481,2015-07-08
32491,275799,2015-07-05
32491,471475,2015-07-05
32515,388859,2015-07-01
32515,452043,2015-07-01
32515,388859,2015-07-03
32515,388859,2015-07-03
32515,388859,2015-07-03
32515,388859,2015-07-03
32518,530191,2015-07-02
32518,795396,2015-07-02
32518,787636,2015-07-02
32518,53181,2015-07-02
32518,17711,2015-07-03
32518,17711,2015-07-03
32518,475018,2015-07-07
32518,450863,2015-07-07
32518,1045912,2015-07-07
32518,910234,2015-07-07
32518,914975,2015-07-07
32539,731813,2015-07-02
32539,370630,2015-07-02
32539,144736,2015-07-02
32539,566308,2015-07-02
32539,144736,2015-07-02
32545,809543,2015-07-05
32545,809543,2015-07-05
32545,809543,2015-07-05
32545,809543,2015-07-05
32545,809543,2015-07-05
32545,809543,2015-07-05
32545,809543,2015-07-05
32545,809543,2015-07-05
32545,924558,2015-07-07
32545,924558,2015-07-07
32545,924558,2015-07-07
32545,130412,2015-07-07
32545,924558,2015-07-07
32545,924558,2015-07-07
32545,924558,2015-07-07
32548,402828,2015-07-02
32548,117988,2015-07-02
32551,89981,2015-07-03
32551,669524,2015-07-03
32551,669524,2015-07-03
32551,923310,2015-07-03
32551,669524,2015-07-03
32551,669524,2015-07-03
32551,669524,2015-07-03
32551,449625,2015-07-03
32551,3160,2015-07-03
32551,1022258,2015-07-03
32551,750544,2015-07-03
32551,425912,2015-07-03
32551,669524,2015-07-03
32551,1054797,2015-07-03
32551,530908,2015-07-03
32551,669524,2015-07-03
32551,669524,2015-07-03
32551,558032,2015-07-03
32551,244228,2015-07-03
32551,1064912,2015-07-03
32551,6322,2015-07-03
32551,669524,2015-07-03
32551,90445,2015-07-03
32551,244228,2015-07-03
32551,449625,2015-07-03
32551,669524,2015-07-03
32551,649136,2015-07-03
32551,669524,2015-07-03
32551,421990,2015-07-03
32551,449625,2015-07-03
32551,6322,2015-07-03
32551,1102892,2015-07-03
32551,196388,2015-07-04
32551,331615,2015-07-04
32551,946537,2015-07-04
32551,97273,2015-07-04
32551,631961,2015-07-04
32551,811675,2015-07-04
32551,719947,2015-07-04
32551,438662,2015-07-04
32551,36671,2015-07-04
32551,743823,2015-07-04
32551,221081,2015-07-04
32551,842150,2015-07-04
32551,743823,2015-07-04
32551,196388,2015-07-04
32551,669524,2015-07-04
32551,1102892,2015-07-04
32551,199508,2015-07-04
32551,674858,2015-07-04
32551,987436,2015-07-04
32551,328160,2015-07-04
32551,244228,2015-07-04
32551,669524,2015-07-04
32551,1102892,2015-07-05
32551,719947,2015-07-05
32551,425912,2015-07-05
32551,425912,2015-07-05
32551,36671,2015-07-08
32551,669524,2015-07-08
32563,770271,2015-07-02
32563,412529,2015-07-02
32563,770271,2015-07-02
32563,698786,2015-07-03
32563,643052,2015-07-03
32563,720905,2015-07-03
32563,798507,2015-07-03
32563,698786,2015-07-03
32563,52951,2015-07-03
32563,698786,2015-07-03
32563,698786,2015-07-03
32563,290132,2015-07-03
32578,826249,2015-07-04
32578,243794,2015-07-04
32578,826249,2015-07-04
32578,826249,2015-07-04
32578,826249,2015-07-04
32578,826249,2015-07-04
32578,753765,2015-07-05
32578,826249,2015-07-05
32578,244872,2015-07-05
32578,826249,2015-07-05
32578,242659,2015-07-05
32578,826249,2015-07-05
32584,300591,2015-07-06
32584,271965,2015-07-06
32584,137777,2015-07-06
32596,408458,2015-07-04
32596,548263,2015-07-04
32596,408458,2015-07-04
32605,482772,2015-07-08
32605,141337,2015-07-08
32605,141337,2015-07-08
32605,141337,2015-07-08
32605,166116,2015-07-08
32605,592829,2015-07-08
32605,482772,2015-07-08
32605,46111,2015-07-08
32605,166116,2015-07-08
32605,482772,2015-07-08
32605,1016020,2015-07-08
32605,1016020,2015-07-08
32605,166116,2015-07-08
32605,482772,2015-07-08
32605,297408,2015-07-08
32605,482772,2015-07-08
32605,482772,2015-07-08
32605,523909,2015-07-08
32605,482772,2015-07-08
32605,482772,2015-07-08
32605,1016020,2015-07-08
32605,166116,2015-07-08
32605,482772,2015-07-08
32605,482772,2015-07-08
32608,1059498,2015-07-04
32608,677407,2015-07-04
32608,359918,2015-07-04
32608,977261,2015-07-06
32608,977261,2015-07-06
32608,585936,2015-07-08
32608,738336,2015-07-08
32608,453053,2015-07-08
32617,386917,2015-07-01
32617,755286,2015-07-01
32617,362472,2015-07-01
32617,41469,2015-07-01
32617,612442,2015-07-01
32617,386917,2015-07-01
32617,705469,2015-07-01
32617,362472,2015-07-01
32617,365950,2015-07-01
32617,1086148,2015-07-01
32617,362472,2015-07-01
32617,548512,2015-07-01
32617,161200,2015-07-01
32617,755286,2015-07-01
32617,952077,2015-07-01
32617,859791,2015-07-01
32617,755286,2015-07-01
32617,1086148,2015-07-01
32617,164978,2015-07-01
32617,41469,2015-07-01
32617,1000497,2015-07-01
32617,270090,2015-07-01
32617,1086148,2015-07-01
32617,1055149,2015-07-01
32617,164978,2015-07-01
32617,859791,2015-07-01
32617,230127,2015-07-01
32617,55952,2015-07-02
32617,365950,2015-07-02
32617,731516,2015-07-02
32617,948439,2015-07-02
32617,173668,2015-07-02
32617,627038,2015-07-02
32617,299221,2015-07-02
32617,755286,2015-07-02
32617,362472,2015-07-02
32617,1018027,2015-07-02
32617,763485,2015-07-02
32617,700170,2015-07-02
32617,257695,2015-07-02
32617,755286,2015-07-02
32617,627038,2015-07-02
32617,257695,2015-07-02
32617,928264,2015-07-04
32617,859791,2015-07-04
32617,270090,2015-07-04
32617,829356,2015-07-04
32617,755286,2015-07-04
32617,223318,2015-07-04
32617,952077,2015-07-04
32617,266803,2015-07-04
32617,1020285,2015-07-04
32617,627038,2015-07-04
32617,612442,2015-07-04
32617,1086148,2015-07-04
32617,627038,2015-07-04
32617,365950,2015-07-04
32617,230127,2015-07-04
32617,592652,2015-07-04
32617,362472,2015-07-04
32617,689714,2015-07-04
32617,825245,2015-07-04
32617,448131,2015-07-04
32617,175848,2015-07-04
32617,952077,2015-07-04
32617,825245,2015-07-04
32617,362472,2015-07-04
32623,993973,2015-07-05
32623,57417,2015-07-05
32623,419687,2015-07-08
32623,56486,2015-07-08
32623,110571,2015-07-08
32623,365027,2015-07-08
32623,313124,2015-07-08
32623,603779,2015-07-08
32623,255097,2015-07-08
32623,703877,2015-07-08
32623,541821,2015-07-08
32623,163060,2015-07-08
32623,968815,2015-07-08
32623,484396,2015-07-08
32623,753418,2015-07-08
32623,610448,2015-07-08
32632,665422,2015-07-08
32632,811343,2015-07-08
32659,206365,2015-07-02
32659,546129,2015-07-02
32659,187334,2015-07-02
32659,257082,2015-07-02
32662,1027706,2015-07-02
32662,768441,2015-07-02
32662,140214,2015-07-02
32662,1107380,2015-07-02
32662,991844,2015-07-02
32662,1027706,2015-07-02
32662,823902,2015-07-02
32662,171205,2015-07-02
32662,1027706,2015-07-02
32662,1085126,2015-07-02
32662,91910,2015-07-02
32662,100999,2015-07-02
32662,195202,2015-07-02
32665,967235,2015-07-03
32665,99837,2015-07-03
32665,1020712,2015-07-03
32665,99837,2015-07-03
32665,896431,2015-07-03
32665,641733,2015-07-03
32665,1020712,2015-07-04
32665,99837,2015-07-04
32665,1020712,2015-07-04
32665,699796,2015-07-04
32665,698644,2015-07-04
32665,1020712,2015-07-04
32665,967235,2015-07-04
32665,698644,2015-07-04
32665,1020712,2015-07-04
32665,1020712,2015-07-04
32665,1020712,2015-07-04
32665,422774,2015-07-04
32665,849431,2015-07-04
32665,1020712,2015-07-04
32665,967235,2015-07-04
32677,889542,2015-07-07
32677,348844,2015-07-07
32692,578568,2015-07-03
32692,917191,2015-07-03
32692,716783,2015-07-03
32710,1006639,2015-07-04
32710,423918,2015-07-04
32710,423918,2015-07-04
32710,423918,2015-07-04
32725,45440,2015-07-02
32725,1078644,2015-07-02
32725,1078644,2015-07-05
32725,62291,2015-07-05
32725,1078644,2015-07-05
32725,1078644,2015-07-05
32725,1078644,2015-07-05
32725,1078644,2015-07-05
32725,1078644,2015-07-05
32743,636745,2015-07-02
32743,159997,2015-07-02
32743,1107118,2015-07-02
32743,230593,2015-07-02
32743,902886,2015-07-02
32743,1107118,2015-07-02
32743,644792,2015-07-02
32743,644792,2015-07-02
32743,1107118,2015-07-02
32743,1107118,2015-07-02
32827,130004,2015-07-06
32827,130004,2015-07-06
32839,366135,2015-07-02
32839,718292,2015-07-02
32839,808847,2015-07-02
32839,1081263,2015-07-02
32839,215141,2015-07-02
32839,689589,2015-07-02
32839,974158,2015-07-05
32839,1106243,2015-07-05
32839,331651,2015-07-07
32839,697190,2015-07-07
32839,472328,2015-07-08
32839,472328,2015-07-08
32842,365285,2015-07-05
32842,694545,2015-07-05
32842,469857,2015-07-05
32842,60280,2015-07-05
32842,365285,2015-07-05
32842,721198,2015-07-05
32842,694545,2015-07-05
32842,694545,2015-07-05
32842,904300,2015-07-05
32842,365285,2015-07-05
32842,216384,2015-07-05
32842,742690,2015-07-05
32842,1020948,2015-07-05
32842,216384,2015-07-05
32842,1020948,2015-07-05
32842,484088,2015-07-05
32842,60280,2015-07-05
32842,721198,2015-07-05
32842,60280,2015-07-05
32842,484088,2015-07-05
32842,694545,2015-07-05
32842,60280,2015-07-05
32842,587404,2015-07-05
32842,365285,2015-07-05
32842,469857,2015-07-05
32842,587404,2015-07-05
32842,904300,2015-07-05
32842,216384,2015-07-05
32842,216384,2015-07-05
32842,245977,2015-07-05
32842,245977,2015-07-05
32842,694545,2015-07-05
32860,242447,2015-07-01
32860,242447,2015-07-01
32860,700867,2015-07-01
32860,242447,2015-07-01
32860,242447,2015-07-01
32860,1072341,2015-07-01
32860,242447,2015-07-01
32860,242447,2015-07-01
32860,242447,2015-07-01
32860,242447,2015-07-01
32860,130121,2015-07-01
32860,130121,2015-07-01
32860,110672,2015-07-03
32860,480802,2015-07-03
32860,961589,2015-07-03
32860,844613,2015-07-03
32860,242447,2015-07-03
32860,49881,2015-07-03
32860,49881,2015-07-03
32860,49881,2015-07-03
32860,986842,2015-07-03
32860,49881,2015-07-03
32860,49881,2015-07-03
32860,110672,2015-07-03
32860,453833,2015-07-03
32860,480802,2015-07-03
32860,1093480,2015-07-04
32860,956354,2015-07-04
32860,843378,2015-07-04
32860,737283,2015-07-04
32860,995904,2015-07-04
32860,843378,2015-07-04
32860,848717,2015-07-04
32860,286179,2015-07-04
32860,245364,2015-07-04
32860,597962,2015-07-04
32860,245364,2015-07-04
32860,956354,2015-07-04
32860,1049257,2015-07-04
32860,848717,2015-07-04
32860,1030723,2015-07-04
32860,412111,2015-07-04
32860,547295,2015-07-04
32860,180703,2015-07-04
32860,110672,2015-07-04
32860,49881,2015-07-05
32860,480802,2015-07-05
32860,292203,2015-07-05
32860,49881,2015-07-05
32860,49881,2015-07-05
32860,49881,2015-07-05
32866,428491,2015-07-03
32866,349350,2015-07-03
32875,599250,2015-07-05
32875,599250,2015-07-05
32875,118010,2015-07-08
32875,118010,2015-07-08
32875,653301,2015-07-08
32875,118010,2015-07-08
32875,38422,2015-07-08
32875,653301,2015-07-08
32875,118010,2015-07-08
32884,1089423,2015-07-07
32884,993667,2015-07-07
32884,119578,2015-07-07
32884,963633,2015-07-07
32884,916144,2015-07-07
32905,1004028,2015-07-07
32905,1004028,2015-07-07
32905,1058785,2015-07-07
32905,581504,2015-07-07
32905,679594,2015-07-07
32905,932996,2015-07-07
32938,323485,2015-07-08
32938,95125,2015-07-08
32938,897741,2015-07-08
32938,323485,2015-07-08
32938,493761,2015-07-08
32938,323485,2015-07-08
32941,496974,2015-07-03
32941,3202,2015-07-03
32941,3202,2015-07-03
32941,435325,2015-07-06
32941,1007356,2015-07-06
32941,1046649,2015-07-06
32941,541,2015-07-06
32941,1007356,2015-07-06
32941,294670,2015-07-06
32941,1046649,2015-07-06
32941,435325,2015-07-06
32941,465457,2015-07-06
32941,435325,2015-07-06
32941,1007356,2015-07-06
32941,588991,2015-07-06
32941,311325,2015-07-06
32941,207493,2015-07-06
32941,765098,2015-07-06
32941,1007356,2015-07-06
32941,541,2015-07-06
32941,1007356,2015-07-06
32941,829271,2015-07-06
32941,588653,2015-07-06
32941,294670,2015-07-07
32941,217282,2015-07-07
32941,311325,2015-07-07
32941,507167,2015-07-07
32941,936682,2015-07-07
32941,661528,2015-07-07
32941,857814,2015-07-07
32941,936682,2015-07-07
32941,588653,2015-07-07
32941,616499,2015-07-07
32941,1007356,2015-07-07
32941,936682,2015-07-07
32941,1046649,2015-07-07
32941,507167,2015-07-07
32941,613119,2015-07-07
32941,463051,2015-07-07
32941,364855,2015-07-07
32941,857814,2015-07-07
32941,364855,2015-07-07
32941,541,2015-07-07
32941,321614,2015-07-07
32941,836365,2015-07-08
32941,799578,2015-07-08
32941,218444,2015-07-08
32977,788833,2015-07-03
32977,255839,2015-07-03
32977,1013447,2015-07-03
32977,989811,2015-07-03
32980,146089,2015-07-05
32980,871117,2015-07-05
32980,1072569,2015-07-05
32980,1072569,2015-07-05
32980,146089,2015-07-05
32980,1037860,2015-07-05
33040,478848,2015-07-05
33040,901284,2015-07-05
33040,755408,2015-07-05
33064,1093902,2015-07-07
33064,492518,2015-07-07
33064,426992,2015-07-07
33064,434679,2015-07-07
33064,490090,2015-07-07
33064,19674,2015-07-07
33064,19674,2015-07-07
33088,795396,2015-07-06
33088,644075,2015-07-06
33088,902639,2015-07-06
33088,440571,2015-07-06
33088,518689,2015-07-06
33088,855537,2015-07-06
33088,159302,2015-07-07
33088,795396,2015-07-07
33088,795396,2015-07-07
33088,902639,2015-07-07
33088,672310,2015-07-07
33088,385090,2015-07-07
33088,795396,2015-07-07
33088,546129,2015-07-07
33088,792860,2015-07-07
33088,741042,2015-07-07
33088,546129,2015-07-07
33088,795396,2015-07-07
33088,232673,2015-07-07
33091,910221,2015-07-02
33091,818030,2015-07-02
33091,818030,2015-07-02
33091,931580,2015-07-04
33091,1108228,2015-07-04
33091,1057565,2015-07-04
33091,486946,2015-07-04
33091,915280,2015-07-04
33091,856480,2015-07-04
33091,19887,2015-07-04
33091,631714,2015-07-06
33091,802237,2015-07-06
33091,386373,2015-07-06
33091,751264,2015-07-06
33091,771630,2015-07-06
33091,50931,2015-07-06
33091,902754,2015-07-06
33091,809664,2015-07-08
33091,184666,2015-07-08
33091,809664,2015-07-08
33091,818030,2015-07-08
33097,323487,2015-07-01
33097,714039,2015-07-01
33097,847479,2015-07-01
33097,934894,2015-07-01
33097,570737,2015-07-01
33100,1320,2015-07-02
33100,363721,2015-07-02
33124,481224,2015-07-04
33124,801698,2015-07-04
33124,587616,2015-07-04
33124,481224,2015-07-04
33124,587616,2015-07-04
33136,553854,2015-07-01
33136,1028807,2015-07-01
33136,402928,2015-07-01
33136,197239,2015-07-01
33136,440515,2015-07-01
33136,1030939,2015-07-02
33136,146563,2015-07-02
33136,701888,2015-07-02
33136,895820,2015-07-02
33136,824751,2015-07-02
33136,716493,2015-07-02
33136,701888,2015-07-02
33136,925084,2015-07-02
33136,301427,2015-07-02
33136,1091149,2015-07-06
33136,896677,2015-07-06
33136,555668,2015-07-06
33136,527713,2015-07-06
33136,866274,2015-07-06
33136,971649,2015-07-06
33136,896677,2015-07-08
33136,701888,2015-07-08
33136,1030939,2015-07-08
33136,716493,2015-07-08
33136,925084,2015-07-08
33136,701727,2015-07-08
33136,301427,2015-07-08
33136,701888,2015-07-08
33136,896677,2015-07-08
33136,710541,2015-07-08
33136,301427,2015-07-08
33136,701727,2015-07-08
33136,701727,2015-07-08
33136,701888,2015-07-08
33136,701727,2015-07-08
33136,896677,2015-07-08
33136,710541,2015-07-08
33136,701888,2015-07-08
33136,701888,2015-07-08
33136,701888,2015-07-08
33136,896677,2015-07-08
33160,677911,2015-07-02
33160,574774,2015-07-02
33160,980038,2015-07-02
33160,446781,2015-07-02
33160,677911,2015-07-02
33160,677911,2015-07-02
33160,930450,2015-07-02
33160,938635,2015-07-02
33160,210793,2015-07-02
33160,677911,2015-07-02
33160,259241,2015-07-02
33160,210793,2015-07-02
33160,210793,2015-07-02
33160,210793,2015-07-02
33160,988795,2015-07-02
33160,967188,2015-07-08
33160,967188,2015-07-08
33160,967188,2015-07-08
33160,967188,2015-07-08
33160,967188,2015-07-08
33163,118738,2015-07-03
33163,11178,2015-07-03
33163,708897,2015-07-03
33163,43230,2015-07-03
33163,378365,2015-07-03
33163,11178,2015-07-03
33163,940229,2015-07-03
33163,844397,2015-07-03
33163,118738,2015-07-03
33163,708897,2015-07-03
33163,880581,2015-07-03
33163,101069,2015-07-05
33163,708897,2015-07-05
33163,101069,2015-07-05
33163,139022,2015-07-05
33163,1031298,2015-07-05
33163,708897,2015-07-05
33163,880581,2015-07-05
33163,101069,2015-07-05
33163,1104072,2015-07-05
33163,101069,2015-07-05
33163,101069,2015-07-05
33163,901549,2015-07-05
33163,708897,2015-07-05
33163,101069,2015-07-05
33163,370955,2015-07-05
33163,708897,2015-07-05
33163,930698,2015-07-05
33163,1066832,2015-07-05
33163,101069,2015-07-05
33163,101069,2015-07-05
33163,101069,2015-07-05
33163,887908,2015-07-05
33163,11178,2015-07-05
33163,863262,2015-07-05
33163,645825,2015-07-07
33163,732270,2015-07-07
33163,101069,2015-07-07
33163,901549,2015-07-07
33163,674538,2015-07-07
33163,378608,2015-07-07
33163,1078838,2015-07-07
33163,991120,2015-07-07
33163,779938,2015-07-07
33163,336172,2015-07-07
33163,707825,2015-07-07
33163,940229,2015-07-07
33163,913565,2015-07-07
33163,708897,2015-07-07
33163,1072691,2015-07-07
33163,1027410,2015-07-08
33163,708897,2015-07-08
33175,759240,2015-07-06
33175,630907,2015-07-06
33175,630907,2015-07-06
33175,759240,2015-07-06
33175,630907,2015-07-06
33181,989699,2015-07-07
33181,478017,2015-07-07
33181,1011562,2015-07-07
33181,337951,2015-07-07
33181,478017,2015-07-07
33181,1011562,2015-07-07
33181,989699,2015-07-07
33181,478017,2015-07-07
33181,478017,2015-07-07
33181,531539,2015-07-07
33181,982380,2015-07-07
33184,625280,2015-07-05
33184,625280,2015-07-05
33184,237972,2015-07-06
33184,237972,2015-07-06
33184,916957,2015-07-06
33184,237972,2015-07-06
33184,1091149,2015-07-06
33184,36030,2015-07-06
33184,237972,2015-07-06
33184,1031415,2015-07-06
33184,237972,2015-07-06
33184,36030,2015-07-06
33184,1031415,2015-07-06
33184,237972,2015-07-06
33184,237972,2015-07-06
33184,237972,2015-07-06
33184,1031415,2015-07-06
33184,738347,2015-07-06
33184,1031415,2015-07-07
33184,237972,2015-07-07
33184,237972,2015-07-07
33184,237972,2015-07-07
33184,1031415,2015-07-07
33184,237972,2015-07-08
33184,1031415,2015-07-08
33205,68785,2015-07-02
33205,68785,2015-07-02
33205,68785,2015-07-02
33205,792723,2015-07-02
33205,905216,2015-07-04
33205,115783,2015-07-04
33205,115783,2015-07-04
33205,644519,2015-07-08
33205,115783,2015-07-08
33205,737631,2015-07-08
33205,993415,2015-07-08
33205,737631,2015-07-08
33214,38860,2015-07-04
33214,38860,2015-07-04
33217,367155,2015-07-06
33217,240268,2015-07-06
33217,898155,2015-07-06
33217,537560,2015-07-06
33217,262910,2015-07-06
33217,964780,2015-07-06
33223,545714,2015-07-04
33223,668673,2015-07-04
33223,602975,2015-07-04
33223,562014,2015-07-04
33223,94984,2015-07-04
33223,894953,2015-07-04
33223,999658,2015-07-07
33223,551808,2015-07-07
33223,1766,2015-07-07
33223,725070,2015-07-07
33223,857447,2015-07-07
33226,219810,2015-07-02
33226,1092712,2015-07-02
33226,992265,2015-07-02
33226,592478,2015-07-02
33226,592478,2015-07-02
33226,729025,2015-07-02
33226,1011294,2015-07-02
33226,592478,2015-07-02
33226,1010753,2015-07-02
33226,592478,2015-07-02
33226,227323,2015-07-02
33226,614644,2015-07-02
33226,509370,2015-07-02
33226,851811,2015-07-04
33226,126570,2015-07-04
33226,909917,2015-07-04
33226,560793,2015-07-04
33226,341059,2015-07-04
33226,955438,2015-07-04
33226,889946,2015-07-04
33226,179237,2015-07-04
33226,160309,2015-07-04
33226,143446,2015-07-04
33226,614644,2015-07-04
33226,697454,2015-07-04
33226,614644,2015-07-04
33226,1076409,2015-07-04
33226,358304,2015-07-04
33226,977305,2015-07-04
33226,217021,2015-07-04
33226,160309,2015-07-04
